Start Time,Ambient Temperture,Ambient Pressure,NOy,NO,NO2,O3,SO2,CO,PM2.5,PM10
Unix Time (s UTC),C,mmHg,ppbv,ppbv,ppbv,ppbv,ppbv,ppbv,ug m-3,ug m-3
1579996800.0,21.1,740.7,38.5,1.05,33.5,10.9,1.13,NaN,5.9,9.5
1579996860.0,21.1,740.7,38.5,1.09,33.5,11.1,1.13,NaN,6.0,9.5
1579996920.0,21.1,740.7,38.5,1.13,33.6,10.8,1.13,NaN,6.0,9.5
1579996980.0,21.1,740.7,38.6,1.18,33.7,10.7,1.13,NaN,5.9,9.5
1579997040.0,21.1,740.7,38.8,1.20,33.8,10.9,1.12,NaN,5.9,9.5
1579997100.0,21.1,740.7,38.8,1.20,33.9,11.1,1.12,NaN,5.9,9.5
1579997160.0,21.1,740.7,38.9,1.22,34.0,11.3,1.13,NaN,6.0,9.6
1579997220.0,21.0,740.7,39.2,1.20,34.1,10.9,1.13,NaN,6.0,9.6
1579997280.0,21.0,740.7,39.4,1.17,34.3,10.5,1.14,NaN,6.0,9.5
1579997340.0,21.0,740.7,39.5,1.15,34.4,10.6,1.13,NaN,6.0,9.4
1579997400.0,20.9,740.7,39.7,1.14,34.6,10.5,1.13,NaN,6.0,9.4
1579997460.0,20.9,740.8,39.8,1.13,34.8,10.1,1.12,NaN,5.9,9.4
1579997520.0,20.8,740.8,40.1,1.15,35.1,10.1,1.12,693.0,6.0,9.5
1579997580.0,20.8,740.8,40.4,1.17,35.4,9.9,1.12,699.1,6.0,9.6
1579997640.0,20.8,740.7,40.7,1.19,35.7,9.8,1.12,704.7,6.0,9.6
1579997700.0,20.7,740.7,40.9,1.22,35.7,9.3,1.12,709.5,6.0,9.7
1579997760.0,20.8,740.8,41.0,1.25,35.2,9.2,1.12,709.9,6.1,9.7
1579997820.0,20.8,740.9,41.2,1.22,35.1,8.5,1.11,710.8,6.1,9.8
1579997880.0,20.8,740.9,41.4,1.18,35.2,8.3,1.11,710.9,6.1,9.7
1579997940.0,20.8,740.9,41.5,1.14,35.7,8.1,1.11,711.9,6.1,9.8
1579998000.0,20.9,740.9,41.5,1.10,37.0,8.2,1.11,712.6,6.1,9.9
1579998060.0,20.9,740.9,41.5,1.07,37.4,8.5,1.10,716.1,6.2,10.0
1579998120.0,21.0,740.9,41.5,1.06,37.3,8.2,1.09,721.0,6.2,10.0
1579998180.0,21.0,740.9,41.8,1.08,37.4,7.9,1.09,724.1,6.3,10.0
1579998240.0,21.0,740.9,42.2,1.13,37.8,7.8,1.09,724.4,6.2,10.0
1579998300.0,21.0,740.9,42.7,1.22,38.4,7.5,1.10,722.1,6.2,9.9
1579998360.0,21.0,740.9,43.1,1.33,38.8,7.6,1.10,720.0,6.2,9.9
1579998420.0,21.0,740.9,43.6,1.47,39.1,7.4,1.11,718.8,6.2,9.9
1579998480.0,21.0,741.0,44.1,1.58,39.4,6.9,1.11,718.2,6.2,9.9
1579998540.0,20.9,740.9,44.8,1.69,39.8,6.4,1.11,721.5,6.2,9.8
1579998600.0,20.9,741.0,45.3,1.76,40.1,6.1,1.12,722.6,6.2,9.8
1579998660.0,20.9,741.0,45.8,1.83,40.2,6.2,1.12,723.2,6.1,9.7
1579998720.0,20.9,741.0,46.1,1.89,40.2,6.3,1.13,721.7,6.1,9.7
1579998780.0,20.9,741.0,46.4,1.91,39.7,6.1,1.13,721.3,6.2,9.9
1579998840.0,20.9,741.0,46.6,1.90,39.3,5.3,1.13,720.8,6.2,9.9
1579998900.0,20.9,741.0,46.8,1.87,39.8,5.6,1.13,727.2,6.2,10.0
1579998960.0,21.0,741.0,46.9,1.81,40.5,5.6,1.13,733.6,6.3,10.2
1579999020.0,21.0,741.0,46.9,1.76,41.1,5.2,1.13,731.3,6.3,10.2
1579999080.0,21.0,741.0,46.8,1.76,41.0,5.3,1.14,729.8,6.3,10.2
1579999140.0,21.1,740.9,46.8,1.78,40.8,5.1,1.15,723.3,6.4,10.3
1579999200.0,21.1,740.9,46.9,1.81,40.7,4.7,1.15,726.7,6.4,10.4
1579999260.0,21.1,740.9,47.0,1.87,41.1,4.9,1.15,727.7,6.4,10.4
1579999320.0,21.1,740.9,47.2,1.93,41.0,4.6,1.15,729.9,6.4,10.5
1579999380.0,21.1,740.8,47.2,2.04,41.1,4.4,1.16,731.2,6.5,10.5
1579999440.0,21.1,740.7,47.3,2.17,41.0,4.7,1.16,731.6,6.4,10.4
1579999500.0,21.0,740.7,47.4,2.28,40.9,5.0,1.17,732.0,6.3,10.2
1579999560.0,21.0,740.7,47.7,2.32,40.9,4.7,1.17,729.4,6.3,10.2
1579999620.0,21.0,740.7,47.7,2.34,40.9,4.5,1.16,728.1,6.2,10.1
1579999680.0,20.9,740.8,47.7,2.37,40.9,4.3,1.16,727.3,6.2,10.1
1579999740.0,20.9,740.8,47.7,2.40,40.9,4.3,1.16,724.7,6.2,10.0
1579999800.0,20.9,740.8,47.7,2.41,40.7,4.0,1.16,724.2,6.2,10.0
1579999860.0,20.9,740.8,47.6,2.38,40.1,3.8,1.17,725.5,6.2,10.0
1579999920.0,20.9,740.8,47.5,2.33,40.1,3.7,1.18,725.0,6.2,10.0
1579999980.0,21.0,740.8,47.3,2.29,40.1,3.6,1.17,722.5,6.2,10.0
1580000040.0,21.0,740.8,47.2,2.26,40.3,4.0,1.17,715.9,6.2,10.0
1580000100.0,21.0,740.8,47.1,2.22,40.3,4.3,1.17,712.9,6.2,10.1
1580000160.0,21.1,740.8,46.9,2.20,40.2,4.2,1.17,712.6,6.3,10.2
1580000220.0,21.1,740.8,46.6,2.21,40.2,3.9,1.18,719.9,6.3,10.1
1580000280.0,21.1,740.8,46.3,2.24,40.1,3.9,1.18,718.9,6.3,10.1
1580000340.0,21.2,740.8,46.2,2.25,39.8,3.6,1.17,718.6,6.3,10.0
1580000400.0,21.2,740.8,46.2,2.26,39.6,3.4,1.17,716.3,6.3,10.0
1580000460.0,21.2,740.8,46.1,2.27,39.5,3.8,1.16,712.3,6.3,10.1
1580000520.0,21.2,740.8,46.0,2.26,39.4,4.2,1.15,714.6,6.3,10.0
1580000580.0,21.2,740.8,46.0,2.25,39.3,3.5,1.14,712.0,6.3,10.0
1580000640.0,21.3,740.7,46.0,2.21,39.2,3.0,1.15,714.3,6.4,10.1
1580000700.0,21.3,740.7,46.1,2.15,39.1,3.3,1.15,717.2,6.5,10.2
1580000760.0,21.3,740.7,46.0,2.09,39.0,3.4,1.15,720.8,6.5,10.2
1580000820.0,21.3,740.8,45.8,2.08,38.9,3.6,1.14,722.0,6.5,10.2
1580000880.0,21.3,740.8,45.6,2.09,38.8,3.4,1.14,720.6,6.6,10.4
1580000940.0,21.3,740.8,45.5,2.10,38.6,3.3,1.13,717.5,6.7,10.5
1580001000.0,21.3,740.8,45.4,2.11,38.5,3.5,1.13,714.4,6.7,10.6
1580001060.0,21.3,740.9,45.2,2.14,38.4,3.9,1.12,711.7,6.7,10.7
1580001120.0,21.3,740.9,45.0,2.15,38.3,3.9,1.12,713.0,6.7,10.7
1580001180.0,21.3,740.9,44.9,2.15,38.1,3.7,1.10,708.1,6.8,10.7
1580001240.0,21.3,740.9,44.8,2.15,38.0,3.7,1.10,709.2,6.7,10.7
1580001300.0,21.3,740.9,44.7,2.12,37.8,3.4,1.09,707.2,6.7,10.6
1580001360.0,21.3,740.9,44.6,2.09,37.8,3.1,1.09,707.3,6.7,10.5
1580001420.0,21.3,740.9,44.6,2.07,37.8,2.9,1.09,707.8,6.7,10.5
1580001480.0,21.3,740.9,44.4,2.06,37.7,3.0,1.09,705.5,6.6,10.4
1580001540.0,21.3,740.9,44.4,2.01,37.7,3.4,1.10,703.4,6.6,10.3
1580001600.0,21.3,740.9,44.3,2.00,37.4,3.6,1.10,699.5,6.6,10.2
1580001660.0,21.3,740.9,44.3,2.01,37.3,3.3,1.10,694.8,6.5,10.1
1580001720.0,21.3,740.9,44.2,2.01,37.2,2.8,1.11,694.8,6.5,10.1
1580001780.0,21.3,740.9,44.2,2.00,37.1,2.9,1.11,694.2,6.5,10.1
1580001840.0,21.3,740.9,44.0,1.99,36.9,3.2,1.11,688.9,6.5,10.0
1580001900.0,21.2,740.8,43.8,1.94,36.8,3.4,1.11,688.1,6.5,10.0
1580001960.0,21.2,740.9,43.6,1.92,36.7,3.5,1.11,684.0,6.5,10.0
1580002020.0,21.2,741.0,43.3,1.90,36.5,3.4,1.11,683.9,6.5,10.0
1580002080.0,21.2,741.0,43.2,1.85,36.4,3.5,1.11,680.5,6.5,10.0
1580002140.0,21.2,741.2,43.0,1.79,36.2,3.3,1.11,674.3,6.5,10.0
1580002200.0,21.2,741.1,42.7,1.73,36.1,3.6,1.12,668.1,6.5,10.1
1580002260.0,21.2,741.1,42.4,1.69,36.0,3.9,1.12,666.2,6.5,10.1
1580002320.0,21.2,741.1,42.3,1.65,35.8,3.5,1.12,665.7,6.5,10.0
1580002380.0,21.2,741.1,42.2,1.62,35.8,3.1,1.12,667.1,6.5,10.1
1580002440.0,21.2,741.1,42.1,1.58,35.7,3.0,1.13,664.0,6.6,10.1
1580002500.0,21.2,741.1,41.9,1.54,35.7,3.1,1.12,663.8,6.6,10.2
1580002560.0,21.2,741.1,41.7,1.51,35.6,3.0,1.12,660.4,6.6,10.2
1580002620.0,21.2,741.2,41.6,1.49,35.6,3.2,1.12,661.3,6.6,10.2
1580002680.0,21.2,741.2,41.5,1.46,35.5,3.7,1.12,661.0,6.6,10.2
1580002740.0,21.2,741.2,41.4,1.44,35.4,3.6,1.12,664.7,6.6,10.2
1580002800.0,21.2,741.2,41.3,1.43,35.3,3.6,1.11,670.5,6.6,10.3
1580002860.0,21.2,741.2,41.3,1.43,35.2,3.4,1.11,671.4,6.7,10.3
1580002920.0,21.2,741.2,41.2,1.45,35.3,3.1,1.12,668.4,6.7,10.3
1580002980.0,21.2,741.2,41.1,1.47,35.3,3.1,1.12,664.4,6.7,10.3
1580003040.0,21.2,741.2,41.1,1.50,35.4,3.2,1.12,665.2,6.6,10.3
1580003100.0,21.2,741.2,41.1,1.52,35.5,3.0,1.12,668.9,6.6,10.3
1580003160.0,21.2,741.2,41.0,1.57,35.5,3.2,1.12,670.1,6.7,10.4
1580003220.0,21.2,741.2,40.9,1.62,35.4,3.5,1.11,670.6,6.7,10.4
1580003280.0,21.2,741.2,40.9,1.65,35.4,3.4,1.12,668.1,6.7,10.4
1580003340.0,21.2,741.2,40.9,1.66,35.3,2.9,1.11,667.8,6.7,10.5
1580003400.0,21.2,741.2,40.9,1.65,35.3,2.7,1.11,669.2,6.7,10.5
1580003460.0,21.2,741.2,40.9,1.65,35.2,2.8,1.10,668.9,6.7,10.5
1580003520.0,21.2,741.2,40.8,1.62,35.1,2.8,1.10,668.7,6.6,10.3
1580003580.0,21.1,741.3,40.8,1.58,35.1,2.9,1.11,667.1,6.6,10.3
1580003640.0,21.1,741.4,40.9,1.54,35.1,3.0,1.11,664.8,6.6,10.3
1580003700.0,21.1,741.4,40.9,1.50,35.1,2.7,1.11,665.1,6.6,10.3
1580003760.0,21.1,741.4,40.9,1.46,35.0,2.8,1.11,666.4,6.6,10.3
1580003820.0,21.1,741.4,41.0,1.45,35.0,2.9,1.11,666.1,6.6,10.3
1580003880.0,21.1,741.4,41.0,1.43,35.0,3.2,1.12,668.2,6.6,10.2
1580003940.0,21.1,741.5,41.0,1.40,35.0,2.8,1.12,NaN,6.6,10.2
1580004000.0,21.1,741.4,41.1,1.39,35.1,2.4,1.13,NaN,6.6,10.3
1580004060.0,21.1,741.4,41.1,1.41,35.1,2.5,1.13,NaN,6.6,10.3
1580004120.0,21.1,741.4,41.1,1.41,35.1,2.3,1.13,NaN,6.6,10.3
1580004180.0,21.1,741.4,41.1,1.40,35.1,2.4,1.14,NaN,6.7,10.4
1580004240.0,21.1,741.5,41.1,1.40,35.1,2.6,1.14,NaN,6.7,10.4
1580004300.0,21.1,741.4,41.1,1.39,35.2,2.8,1.14,NaN,6.7,10.4
1580004360.0,21.1,741.5,41.1,1.42,35.1,2.4,1.14,NaN,6.7,10.4
1580004420.0,21.1,741.5,41.2,1.44,35.2,2.0,1.14,NaN,6.8,10.5
1580004480.0,21.1,741.5,41.3,1.46,35.3,1.7,1.14,NaN,6.8,10.5
1580004540.0,21.1,741.6,41.4,1.48,35.3,1.7,1.14,NaN,6.8,10.6
1580004600.0,21.1,741.6,41.5,1.49,35.3,2.1,1.13,NaN,6.8,10.7
1580004660.0,21.1,741.6,41.6,1.49,35.4,2.1,1.12,NaN,6.8,10.7
1580004720.0,21.1,741.6,41.7,1.51,35.4,2.2,1.12,672.0,6.9,10.7
1580004780.0,21.1,741.6,41.7,1.52,35.5,2.0,1.11,679.8,6.9,10.8
1580004840.0,21.1,741.6,41.8,1.53,35.6,1.9,1.11,688.8,6.9,10.7
1580004900.0,21.1,741.6,41.9,1.53,35.6,1.9,1.11,689.4,6.8,10.7
1580004960.0,21.1,741.5,42.0,1.53,35.6,1.9,1.11,689.4,6.8,10.7
1580005020.0,21.1,741.4,42.0,1.53,35.7,2.4,1.10,687.3,6.8,10.7
1580005080.0,21.1,741.4,42.0,1.55,35.9,2.0,1.10,688.4,6.8,10.7
1580005140.0,21.1,741.4,42.1,1.58,35.9,1.9,1.09,690.4,6.8,10.6
1580005200.0,21.1,741.4,42.1,1.61,35.9,2.2,1.09,690.6,6.8,10.6
1580005260.0,21.1,741.4,42.0,1.65,35.8,2.0,1.09,691.2,6.8,10.6
1580005320.0,21.1,741.4,41.9,1.66,35.8,1.7,1.09,691.1,6.8,10.5
1580005380.0,21.1,741.4,41.9,1.69,35.8,2.0,1.09,693.6,6.7,10.4
1580005440.0,21.1,741.4,41.9,1.71,35.8,2.1,1.08,694.3,6.8,10.4
1580005500.0,21.1,741.4,42.0,1.73,35.8,2.0,1.08,696.6,6.8,10.5
1580005560.0,21.1,741.5,41.9,1.74,35.8,2.1,1.09,693.7,6.8,10.6
1580005620.0,21.1,741.4,41.9,1.75,35.7,2.6,1.10,691.7,6.9,10.6
1580005680.0,21.1,741.5,41.9,1.75,35.7,2.4,1.10,690.2,6.9,10.6
1580005740.0,21.1,741.5,42.0,1.74,35.7,2.0,1.10,688.5,6.9,10.8
1580005800.0,21.1,741.6,42.0,1.74,35.6,2.2,1.10,687.1,7.0,10.9
1580005860.0,21.1,741.6,41.9,1.75,35.6,2.2,1.10,684.6,6.9,10.8
1580005920.0,21.1,741.6,41.9,1.76,35.6,2.0,1.10,683.8,6.9,10.8
1580005980.0,21.1,741.6,42.0,1.78,35.6,2.1,1.10,686.7,6.9,10.8
1580006040.0,21.1,741.6,42.0,1.83,35.5,2.1,1.10,687.0,6.9,10.8
1580006100.0,21.1,741.6,42.0,1.87,35.4,2.0,1.09,688.9,6.9,10.7
1580006160.0,21.1,741.6,42.0,1.92,35.4,2.1,1.08,693.8,6.9,10.7
1580006220.0,21.0,741.6,42.0,1.99,35.4,2.1,1.08,693.6,6.9,10.7
1580006280.0,21.0,741.6,42.0,2.06,35.2,2.0,1.08,697.3,6.9,10.6
1580006340.0,21.0,741.6,42.0,2.12,35.2,1.9,1.08,695.4,6.9,10.8
1580006400.0,21.0,741.6,42.0,2.16,35.2,2.0,1.08,698.8,6.9,10.7
1580006460.0,21.0,741.6,41.9,2.21,35.1,1.9,1.08,698.7,6.9,10.6
1580006520.0,21.0,741.6,41.8,2.24,35.1,1.6,1.08,698.6,6.9,10.6
1580006580.0,21.0,741.6,41.7,2.26,35.0,1.7,1.08,698.6,6.9,10.6
1580006640.0,21.0,741.7,41.7,2.27,35.0,1.9,1.08,696.7,6.9,10.7
1580006700.0,21.0,741.7,41.5,2.26,35.0,1.7,1.08,698.3,6.9,10.8
1580006760.0,21.0,741.7,41.4,2.25,34.9,1.4,1.08,694.2,7.0,10.9
1580006820.0,21.0,741.8,41.3,2.25,34.9,1.7,1.08,692.1,7.0,10.9
1580006880.0,21.0,741.7,41.2,2.25,34.9,2.1,1.08,689.6,7.0,10.9
1580006940.0,21.0,741.7,41.2,2.22,34.9,2.1,1.09,688.7,7.0,10.9
1580007000.0,21.0,741.7,41.1,2.22,34.8,1.9,1.09,690.1,7.0,10.9
1580007060.0,21.0,741.7,41.0,2.20,34.8,1.9,1.10,688.6,6.9,10.8
1580007120.0,21.0,741.8,41.0,2.17,34.7,1.6,1.12,685.2,6.9,10.8
1580007180.0,21.0,741.8,40.9,2.16,34.6,1.6,1.12,683.4,7.0,10.9
1580007240.0,21.0,741.8,40.8,2.12,34.6,2.0,1.12,683.7,7.0,10.8
1580007300.0,21.0,741.8,40.8,2.08,34.6,2.5,1.13,684.8,7.0,10.8
1580007360.0,21.0,741.8,40.7,2.05,34.6,2.0,1.13,686.9,6.9,10.7
1580007420.0,21.0,741.8,40.7,2.03,34.6,1.7,1.13,684.5,6.9,10.6
1580007480.0,21.0,741.9,40.8,1.99,34.6,2.1,1.12,688.6,6.9,10.6
1580007540.0,21.0,741.9,40.8,1.98,34.6,2.2,1.11,687.1,7.0,10.7
1580007600.0,21.0,741.9,40.8,1.95,34.6,2.0,1.12,689.2,7.0,10.7
1580007660.0,21.0,741.9,40.8,1.94,34.7,2.1,1.12,688.0,7.0,10.7
1580007720.0,21.0,742.0,40.9,1.93,34.6,2.1,1.13,682.7,7.0,10.7
1580007780.0,21.0,742.1,40.9,1.94,34.6,2.3,1.13,684.1,7.0,10.7
1580007840.0,21.0,742.1,41.0,1.94,34.5,2.2,1.13,682.9,7.0,10.6
1580007900.0,21.0,742.1,41.0,1.97,34.6,1.6,1.14,686.0,7.1,10.7
1580007960.0,21.0,742.2,41.0,1.99,34.6,1.7,1.13,688.3,7.1,10.7
1580008020.0,21.0,742.2,41.0,2.00,34.7,1.8,1.13,691.8,7.1,10.8
1580008080.0,21.0,742.2,41.2,2.03,34.7,2.1,1.13,693.9,7.1,10.9
1580008140.0,21.0,742.2,41.3,2.05,34.7,1.9,1.13,695.7,7.2,10.9
1580008200.0,21.0,742.2,41.3,2.07,34.7,1.8,1.13,690.3,7.2,10.9
1580008260.0,21.0,742.2,41.3,2.07,34.6,1.9,1.14,686.9,7.2,11.0
1580008320.0,21.0,742.2,41.2,2.08,34.7,1.9,1.15,685.4,7.2,11.0
1580008380.0,21.0,742.2,41.2,2.08,34.7,1.9,1.15,683.5,7.2,10.9
1580008440.0,21.0,742.3,41.1,2.07,34.7,2.2,1.16,686.0,7.2,11.0
1580008500.0,21.0,742.3,41.0,2.03,34.7,1.9,1.16,688.8,7.3,11.1
1580008560.0,21.0,742.3,40.9,2.00,34.7,1.6,1.16,692.5,7.3,11.1
1580008620.0,21.0,742.4,40.8,1.97,34.6,1.8,1.15,693.4,7.3,11.1
1580008680.0,21.0,742.4,40.8,1.96,34.7,1.8,1.15,691.0,7.3,11.1
1580008740.0,21.0,742.4,40.7,1.95,34.6,1.9,1.14,692.6,7.3,11.0
1580008800.0,21.0,742.4,40.7,1.91,34.6,1.8,1.13,693.0,7.3,11.0
1580008860.0,21.0,742.4,40.8,1.88,34.7,1.8,1.13,694.2,7.2,11.0
1580008920.0,21.0,742.4,40.8,1.88,34.7,1.7,1.13,694.9,7.2,10.9
1580008980.0,21.0,742.4,40.8,1.91,34.7,1.7,1.13,693.9,7.2,11.0
1580009040.0,21.0,742.4,40.9,1.95,34.7,1.6,1.13,695.7,7.2,10.9
1580009100.0,21.0,742.3,41.0,2.00,34.8,1.4,1.13,696.2,7.2,10.9
1580009160.0,21.0,742.2,41.1,2.04,34.8,1.2,1.12,697.6,7.2,10.9
1580009220.0,21.0,742.2,41.2,2.09,34.9,1.4,1.12,701.1,7.3,10.9
1580009280.0,21.0,742.2,41.2,2.13,34.9,1.4,1.11,705.1,7.3,10.9
1580009340.0,20.9,742.2,41.3,2.16,34.9,1.3,1.11,705.9,7.3,10.9
1580009400.0,20.9,742.2,41.4,2.20,34.9,1.6,1.10,705.7,7.3,10.9
1580009460.0,20.9,742.2,41.5,2.23,34.9,1.8,1.10,702.3,7.3,11.0
1580009520.0,20.9,742.2,41.6,2.25,35.0,1.6,1.10,699.1,7.3,10.9
1580009580.0,20.9,742.2,41.6,2.28,35.1,1.5,1.10,699.8,7.3,11.0
1580009640.0,20.9,742.2,41.6,2.32,35.1,1.6,1.10,702.8,7.3,10.9
1580009700.0,20.9,742.2,41.6,2.38,35.1,1.4,1.10,708.9,7.3,11.0
1580009760.0,20.9,742.2,41.7,2.46,35.1,1.3,1.10,712.4,7.3,11.0
1580009820.0,20.9,742.2,41.6,2.52,35.2,1.4,1.11,715.1,7.3,11.1
1580009880.0,20.9,742.2,41.6,2.58,35.1,1.5,1.11,714.9,7.3,11.0
1580009940.0,20.9,742.2,41.6,2.64,35.1,1.5,1.10,713.2,7.3,11.1
1580010000.0,20.9,742.2,41.7,2.71,35.1,1.1,1.09,711.0,7.3,11.0
1580010060.0,20.9,742.2,41.7,2.77,35.2,0.9,1.09,707.1,7.3,11.1
1580010120.0,20.9,742.2,41.8,2.83,35.2,1.1,1.09,709.7,7.3,11.1
1580010180.0,20.9,742.2,41.9,2.87,35.2,1.2,1.10,714.8,7.3,11.1
1580010240.0,20.9,742.2,42.0,2.90,35.2,1.5,1.10,718.5,7.3,11.0
1580010300.0,20.9,742.2,42.2,2.94,35.2,1.5,1.10,718.8,7.3,11.0
1580010360.0,20.9,742.2,42.4,2.97,35.2,1.4,1.10,713.8,7.3,11.0
1580010420.0,20.9,742.2,42.4,3.02,35.1,1.4,1.11,715.4,7.3,11.0
1580010480.0,20.9,742.2,42.5,3.07,35.2,1.1,1.12,714.9,7.2,10.9
1580010540.0,20.9,742.2,42.6,3.09,35.2,1.3,1.12,716.5,7.2,10.9
1580010600.0,20.9,742.2,42.6,3.10,35.2,1.5,1.12,714.7,7.2,11.0
1580010660.0,20.9,742.2,42.5,3.09,35.2,1.5,1.12,718.6,7.3,11.0
1580010720.0,20.9,742.2,42.5,3.09,35.2,1.1,1.11,721.2,7.3,11.1
1580010780.0,20.9,742.2,42.5,3.10,35.1,1.1,1.11,722.6,7.3,11.1
1580010840.0,20.8,742.2,42.4,3.08,35.0,1.2,1.11,725.2,7.3,11.1
1580010900.0,20.8,742.2,42.4,3.04,35.0,1.1,1.11,729.0,7.3,11.1
1580010960.0,20.8,742.2,42.3,2.99,35.0,0.9,1.11,733.3,7.3,11.1
1580011020.0,20.9,742.2,42.2,2.97,35.1,1.6,1.12,736.6,7.3,11.1
1580011080.0,20.9,742.2,42.2,2.97,35.1,1.4,1.12,735.2,7.3,11.1
1580011140.0,20.9,742.2,42.2,2.99,35.0,1.0,1.12,NaN,7.3,11.1
1580011200.0,20.9,742.2,42.0,2.97,35.1,1.3,1.11,NaN,7.3,11.1
1580011260.0,20.9,742.2,42.0,2.95,35.1,1.3,1.11,NaN,7.3,11.1
1580011320.0,20.9,742.2,42.0,2.95,35.1,1.9,1.10,NaN,7.3,11.0
1580011380.0,20.9,742.2,42.0,2.95,35.0,1.6,1.11,NaN,7.3,11.0
1580011440.0,20.9,742.3,42.0,2.97,35.0,1.1,1.10,NaN,7.3,11.0
1580011500.0,20.9,742.2,42.0,3.00,34.9,1.1,1.10,NaN,7.3,11.0
1580011560.0,20.9,742.2,42.1,3.01,34.9,1.0,1.10,NaN,7.3,11.0
1580011620.0,20.9,742.2,42.1,3.03,34.8,1.0,1.10,NaN,7.3,11.0
1580011680.0,20.9,742.2,42.1,3.10,34.7,1.3,1.10,NaN,7.3,11.1
1580011740.0,20.9,742.2,42.2,3.15,34.6,1.3,1.11,NaN,7.3,11.2
1580011800.0,20.9,742.3,42.1,3.19,34.6,1.4,1.11,NaN,7.4,11.2
1580011860.0,20.9,742.3,42.1,3.24,34.5,1.4,1.11,NaN,7.4,11.2
1580011920.0,20.9,742.3,42.1,3.25,34.4,1.2,1.11,732.5,7.4,11.2
1580011980.0,20.9,742.3,42.0,3.25,34.0,1.2,1.12,733.4,7.4,11.2
1580012040.0,20.9,742.4,41.9,3.24,33.6,1.4,1.12,734.7,7.3,11.2
1580012100.0,20.9,742.4,41.9,3.23,33.9,1.8,1.12,735.9,7.3,11.1
1580012160.0,21.0,742.4,41.7,3.21,34.1,1.7,1.13,736.9,7.3,11.1
1580012220.0,21.0,742.4,41.5,3.21,34.4,1.7,1.13,734.0,7.3,11.1
1580012280.0,21.0,742.4,41.4,3.23,34.4,1.6,1.13,734.2,7.3,11.0
1580012340.0,21.1,742.4,41.1,3.25,34.4,1.5,1.13,733.0,7.2,11.0
1580012400.0,21.1,742.4,40.8,3.28,34.3,1.3,1.13,733.0,7.2,10.9
1580012460.0,21.1,742.4,40.7,3.29,34.1,1.5,1.14,733.6,7.2,10.8
1580012520.0,21.1,742.4,40.6,3.28,33.8,1.7,1.14,734.5,7.2,10.8
1580012580.0,21.2,742.4,40.4,3.26,33.7,1.5,1.14,733.9,7.2,10.8
1580012640.0,21.2,742.5,40.3,3.25,33.7,1.4,1.14,730.7,7.3,10.9
1580012700.0,21.2,742.5,40.2,3.19,33.6,1.7,1.14,728.7,7.3,10.9
1580012760.0,21.2,742.4,40.2,3.12,33.6,1.2,1.14,725.6,7.3,10.9
1580012820.0,21.2,742.3,40.3,3.04,33.6,1.1,1.14,726.4,7.4,10.9
1580012880.0,21.2,742.3,40.3,2.97,33.5,1.0,1.15,723.2,7.3,10.9
1580012940.0,21.2,742.4,40.3,2.91,33.5,1.1,1.15,721.2,7.4,10.9
1580013000.0,21.2,742.4,40.2,2.86,33.4,1.1,1.14,719.6,7.4,11.0
1580013060.0,21.2,742.4,40.2,2.82,33.4,1.3,1.13,718.6,7.4,11.0
1580013120.0,21.2,742.4,40.1,2.77,33.3,1.6,1.14,719.9,7.5,11.0
1580013180.0,21.2,742.4,40.0,2.74,33.3,1.4,1.14,720.2,7.5,11.0
1580013240.0,21.1,742.4,39.9,2.71,33.2,1.5,1.14,718.6,7.5,11.0
1580013300.0,21.1,742.3,40.0,2.67,33.2,1.5,1.13,718.9,7.4,11.0
1580013360.0,21.1,742.3,39.9,2.64,33.1,1.0,1.14,715.9,7.4,11.0
1580013420.0,21.1,742.4,39.9,2.63,33.1,1.1,1.14,715.8,7.5,11.0
1580013480.0,21.1,742.4,39.8,2.61,33.1,1.3,1.14,713.4,7.5,11.0
1580013540.0,21.1,742.4,39.8,2.60,33.1,1.5,1.13,714.7,7.5,11.0
1580013600.0,21.1,742.4,39.8,2.59,33.0,1.7,1.13,717.6,7.5,11.1
1580013660.0,21.1,742.4,39.8,2.60,33.0,1.7,1.14,717.7,7.6,11.1
1580013720.0,21.0,742.4,39.7,2.61,32.9,1.2,1.14,719.1,7.6,11.1
1580013780.0,21.0,742.4,39.6,2.62,32.9,1.0,1.14,717.4,7.6,11.2
1580013840.0,21.0,742.5,39.5,2.61,32.9,1.4,1.14,713.8,7.6,11.2
1580013900.0,21.0,742.5,39.5,2.60,32.8,1.4,1.14,708.8,7.6,11.2
1580013960.0,21.0,742.6,39.4,2.61,32.8,1.1,1.14,705.9,7.7,11.2
1580014020.0,21.0,742.6,39.3,2.59,32.9,1.1,1.14,702.6,7.7,11.2
1580014080.0,21.0,742.6,39.3,2.59,32.8,1.2,1.14,702.8,7.7,11.2
1580014140.0,21.0,742.6,39.2,2.58,32.7,1.2,1.14,704.3,7.7,11.2
1580014200.0,21.0,742.6,39.1,2.58,32.7,1.3,1.15,706.9,7.7,11.2
1580014260.0,21.0,742.6,39.0,2.60,32.7,1.1,1.15,706.6,7.7,11.2
1580014320.0,21.0,742.6,38.9,2.64,32.7,1.2,1.15,707.8,7.6,11.1
1580014380.0,21.0,742.6,38.9,2.63,32.7,1.3,1.15,706.1,7.7,11.1
1580014440.0,20.9,742.6,38.9,2.62,32.6,1.0,1.14,706.5,7.6,11.1
